PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	Etiqueta
-1179.4440552389633	6993.278088090666	-4137.90096314899	-6762.033114647268	10143.523139083098	360.03985560692496	7840.603304459453	4779.109124721699	-2574.042921760975	-2526.528387680919	-3057.036625415792	-3130.743669844197	1132.4271852230372	-3473.7772220034885	2532.574738316719	-1329.4312608255402	-1476.8538733133498	2738.4006795117234	-1271.497447481936	-646.0058243924971	-1322.3630996490392	1408.7828872135178	1165.7991812550047	1019.6273468075833	495.47117368027097	-801.9379355091298	3209.438781503228	-535.3022830355911	-2509.7626304873315	-111.01610171944317	-1101.8903005363786	-787.7573286403848	-860.2287179065981	-645.5117515468831	194.82330251244952	1718.1843164108047	-477.9973533816229	-758.8662971828709	856.8036231253781	670.9146862355552	708.4369134616235	-176.57297849557398	874.6887595493546	-268.04166776695916	-937.1200076878353	1494.1214508532457	-1797.2310008029308	10.97783806638438	-489.3308732742531	-301.158321366735	Noelia R
2377.9238818271047	5494.474121494751	-3596.0387823873916	-6080.3224190754345	9457.902597836144	-271.2998401226528	7479.360876384105	4954.662884031946	-4361.479632087868	-2715.9583846163832	-1956.4039791642413	-1498.3895224592957	-1292.4930632761402	-2242.3543043541645	1160.7693138537259	-71.27812892904713	-425.2282826220516	-103.25621080901277	-2598.288492036586	1539.2987797253882	-74.12542072974452	2007.0061555266059	-618.464976305019	-947.0045609808591	-584.8198567963093	1143.718227047911	672.9169074310136	1134.9206267610994	790.4317294771445	-664.3860965677586	1289.5861264043904	1844.5637396413395	1449.8080326476936	1211.3240785010341	50.571753972259735	187.0188960142378	869.4979876935331	2037.0379092988019	171.518130193134	1472.7756369257295	339.85639718468764	558.4230840052935	-815.2512851641791	672.1097998359	2466.293387908523	-1412.684779993592	1141.1220123092378	622.2108008299545	121.86692354761753	-456.71981795837365	Noelia R
888.0106268026924	5686.301109374213	-3603.5149276094617	-7239.360935004341	8653.982169245604	1253.8486120576495	8082.944513653673	4833.130263361966	-5472.682988468742	-1732.912644635167	-2148.369324455541	-912.1451406160904	-1118.4546202901101	-3105.4775473930895	807.9687921962962	-2039.0818348557202	-260.9160077264382	1161.3586054356954	-2640.530944397597	-783.5878038399342	-1162.4614584055864	2408.7917970275794	-118.4018055180748	-1575.1967266926354	-472.3727757232238	-399.2654074636682	1774.387372185142	784.9582077614887	650.0711907871413	144.6495086169783	247.3123627405451	1357.0723158601015	-79.56062918177662	56.22871792478555	-64.62017193199148	-4.427997127980317	361.3694399946451	803.2639583365129	-56.378443418501156	-40.18636909987525	63.91774752711669	498.2630036119779	-934.6944498613657	657.2951603146846	2278.263961066337	380.7504775529819	463.9356470079014	831.9687306317785	14.268396879846577	752.8932099010123	Noelia R
5605.792416323582	-2567.5775547564444	-1997.5220072806073	-4465.773134752881	479.82437822488873	-2103.9215740819113	5100.846804738991	-2391.1458289585844	-1411.3450789684612	-240.02050030892738	-2403.5711922388955	2935.7641375601197	-516.2678709780886	-1512.8618015314505	-1440.2354417396664	-553.7340045906762	302.2147241097747	1138.207171649729	-582.7276176487388	593.2212013281857	1715.8014236516112	61.44958006765068	-750.4645329452436	1975.702101974941	-71.43095031869156	153.42403365632387	-967.5852007745777	-831.8535352611084	1515.5297035180668	-893.3712034566702	895.7841668258388	428.06523460601	768.311298049538	-2272.3017570685233	1345.4750198852134	-813.17757066654	699.8064749392202	-1374.9068745965135	1104.102336203201	1776.4557726321925	-32.850129017899114	168.52495395001563	725.1808533368957	-8.331937573969256	1246.0329051220262	1088.566670042634	383.89075566736585	398.18027818909314	735.090577783221	445.29683077996367	Noelia R
3245.8277636254975	56.523508641355164	-6282.915744820371	-5525.242700078574	5694.322117238963	-2739.144944060786	7752.295500905984	-383.33168556615834	-3727.1701183837285	-2145.1567514155	1752.248331284696	1283.4794523362825	-2547.736049200549	1228.9691770194488	2872.7449169473384	-1738.6484662038124	1581.169691606615	-1482.0052352705488	-730.862821897231	1820.0686717910855	874.5029197763664	-875.8239259548124	1183.990664535454	-906.2108123108057	-1940.468167136645	17.09880934821761	-2707.502166440846	-2162.7601830729704	2409.732364767097	-1955.932560407988	1062.6485158059781	-1688.6001911956323	-2898.8145682481204	478.7695542435743	1508.0164411137239	-535.6129424608724	-156.29107747848371	-196.92195707441897	-2552.6396341452955	-441.4693114296665	-219.73710606669778	849.6705200860752	-95.87857285667357	-282.0521790528208	-1838.1914005864394	394.0222147553981	106.78544711278536	-935.7567662196406	-543.1891368594332	-32.82038183628013	Noelia R
-1632.6544308764596	5150.365537290504	313.1062874094997	-4136.503612497878	5721.693146546043	-660.5176539335329	1493.252838123456	3714.6371305016246	-2887.9722610818326	2228.114197440423	-1258.233260637945	1502.631991523175	2554.2857865273395	-2930.5420653163324	-1508.4709900391445	417.11406683480635	-2146.9166323994573	-263.19481530723743	613.6740323828078	-1930.79376271427	-1827.7018474798354	-901.8056478933315	386.3147555489131	-1367.239132814278	539.5887293751134	712.4457678977523	199.36698929248192	-80.48297776031283	-789.8782586967642	1728.1566620069577	-1722.494923647839	-141.17123968308863	1073.7110537877497	-178.04859859445773	-1008.4127141128704	2.394557407825067	-593.6352060105809	-1005.6475009713864	-764.4897581609038	-2361.595848211418	323.87264277420866	-1397.5577861407755	1876.1958512330934	672.459603819149	-1586.9115443935139	-1186.8551893920687	490.95680550292235	909.0076703066911	887.4822023558856	229.7102972762307	Noelia R
3811.5212410494564	552.7639808570689	-6505.271761902433	-5933.234230340074	4736.535327589298	-764.4484056711356	7793.465293262269	1271.8799966842362	-2933.2884164595116	-2924.2518573666707	1866.0277091518367	1718.7243325802897	-2618.5528460130145	625.8909080744994	2441.5119344126297	-1716.568733331187	3248.5764549709634	-1895.9784870944611	-1743.97416262202	873.3717482659641	889.3960308043276	-340.98372745931323	1074.7778545942754	-880.4270993580678	-2154.4953225070994	-635.3262799343197	-2027.6473537613506	-1685.5047853320023	1401.8543493099698	-1226.914211333884	415.68525256065806	-1820.0769143899063	-3108.985300594851	845.4021704251867	1631.6512800225737	470.44357498266896	254.05431871292066	116.310992396273	-2777.261878079226	-396.72385623907127	286.7282693713872	826.969175511302	-333.07692863350894	-790.8703091912066	-2383.02174547726	1079.4294406136685	1226.0174518131553	-31.810815137166895	-306.2703547105937	270.52192988403067	Noelia R
-2502.447499139646	5537.042823829751	-1735.4159440612216	-6533.526803288594	10106.366499441507	1003.7176380496826	4535.5253896519835	3796.6785183163583	-6227.449557169634	1338.0284478484714	-1450.5109741771053	-1061.476215958853	2969.0446574437237	-3844.3616348127052	-129.89547969784738	-1392.199811722246	-1214.7068635169446	1748.3468795761494	-162.69068391366582	-2191.9041496238806	-2857.26815146304	227.88050523837185	-902.3543802276038	-1817.7972695066621	546.1212269572393	1276.5996889998219	1732.044257914559	-35.46688487460484	-955.9846209928752	2185.7561530134503	-686.2180116084287	-517.0087588771802	43.151468048336	-258.83449497016755	-6.942615528426466	86.1904186697527	301.55192500796056	-1154.6709631035044	-170.11379791490486	-1168.165075929191	-886.3462412181567	-562.6422949767705	-612.4288675654841	-1709.3906672906846	-2424.0869764150016	1369.8150942789289	-1716.8275591109882	985.5588550101759	-214.142221628942	1334.3218967738655	Noelia R
4456.061240082922	1820.0307793557672	-364.8649140384378	-254.51348668895682	5193.470515549952	564.2845001078935	1212.9208373348722	565.342217163979	-136.76828200946727	447.5955598613425	1636.9175190593207	1615.9995429812047	2007.8903781296237	1398.4435336769784	-1263.5117338490484	1754.083878105134	2237.2099745879564	-160.53286856096804	-438.93068268590474	-2950.282708112117	1703.1842093992216	41.48267078135461	953.0768264298727	-35.941173070459215	334.0014058614524	2110.34437384907	-3040.0477846188132	51.648808055529024	995.2885394215601	-734.2063644322144	533.0275487315622	-849.9149162298811	-342.34726618564326	-1803.8189118335508	290.635705020497	480.0944559097204	985.1847113707646	-305.9504571815925	2308.041129939963	-594.8050327949004	-1649.7904125753512	-869.8405179568665	827.2404778775026	-1124.3925896713288	1375.9786233028744	-1291.5906931346815	-1343.6450562797193	635.7979960044551	-1068.1514888094628	-25.18595708079091	Noelia R
-295.3112822548945	-165.86581121178654	-2119.2534447569424	-2063.6021631136105	1376.7934821104964	-1682.0035277929132	3822.579141132219	1392.8648491789106	-1301.172041246982	1107.279500687375	1351.8773501091032	-3632.149723065397	619.0499773052043	1381.949394194472	-469.1884096179418	2534.684187231964	-385.67772546496656	-315.1474887992654	2368.452855032168	-144.26583198703761	-3051.437374163718	-129.89419475318059	-518.0764365331152	1771.190940965584	-1196.0168084023885	518.6965396724684	-2064.588896542948	659.7233460789768	1410.8942105177375	1336.883233351711	314.209053282114	-891.4451005564189	382.72825413433145	-395.39247406292145	-1052.7378249255296	312.39023307389516	-562.9086921204662	-781.969706381098	-582.4245599507108	-1905.3606934285415	1343.1766207769824	-1636.7762796216903	-252.67260077226942	-463.3587334610589	-473.86534872581257	-508.5945463475405	550.8751062011665	-1906.268889305857	-1100.9940627141375	745.4502966727531	Noelia R
