PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	Etiqueta
-7209.682245068593	622.3407237783557	62.77612993215758	-3499.463574989041	-2117.0947173729746	311.59134082001395	-2612.4530604322167	-2094.917886207734	877.2546994829471	-1275.2154141668448	-1706.484130169907	510.0934037767846	1249.2765987796242	260.4400551475057	302.84826424134326	-16.467893150454113	-900.7800618868143	330.7818427236565	-149.5886622147538	865.4920749162236	-590.7716053337075	-205.76654872097302	914.8633394313407	167.57852092507017	626.601793563657	-1388.6064829406787	138.69640624728103	-420.03939132938626	-701.4676496291347	-826.3222361766526	-688.7696932987814	-1233.907891322473	-1063.1077392335349	-270.56065367780184	-1286.5642488904243	-765.7249127700233	-797.5351431238955	169.53876876555177	-308.9847582330558	783.5160349271347	587.0776537604144	328.6568301166841	110.9512594321593	499.900692154836	482.8785548411064	-174.67063078609192	-293.5595080096121	480.08436156274024	-385.6420629185266	-583.0109153057961	Federico
-5103.303351807582	384.6534988731954	1079.3020021068091	4149.5481965964345	-1591.0448239455875	-3282.358551022952	-304.6512380180775	-896.5622537131923	1795.3709493341628	-1896.627917026745	-423.5402138552699	-2956.5658253091674	-2352.8523774121436	1128.836432317799	991.9330100679302	490.7322369589598	-819.4193528897644	-853.0110317552989	1980.0168884748316	-786.4677010828626	-818.8752961562052	-751.2944608211969	-999.8387363538172	2188.6093158505632	1592.462309244366	172.20023489972476	592.8242600785746	1972.904564994097	2743.5106169992005	-168.86018917131173	407.3203730298769	-812.8880623965529	-1264.1659629362396	-273.15747730137406	-766.5289943021005	-673.3433386271475	1166.20089546035	566.8780149241114	615.1852320817138	725.6534521770337	-155.20631199705926	-1375.0333658677782	-1321.95680818852	-1388.9634249281225	-102.73228357942072	-1478.9482425340698	-281.45315497409945	-1361.7251654928698	-369.36051819596383	-421.32555587865886	Federico
-1199.8718359263912	1594.9271403485743	-1412.3389565796729	-3649.392097891912	-2255.498084429871	-43.20812879768924	248.39680358443348	-12.80796422300757	-1965.6675096633983	-68.51189657546885	1599.6871087590569	885.1106932250669	501.8987355411348	499.0664274645713	-553.6618159350809	-2109.3442181273936	-5.415478160635187	-717.746030560748	-559.0336833287628	-1195.2130806093637	-2344.8620338993837	-585.2424956617883	14.65659885033085	-138.17111812051184	1597.6542549965402	1908.171401744688	-637.6408551239068	373.0847213125789	-322.8028229720934	1371.0459280681985	-353.86445185990317	-496.54308261703636	192.6215006940916	947.77742959286	-17.913398945923795	-491.649158268527	772.8415583251034	994.0484042319335	293.91484639175314	-1381.3032463022869	-156.5895583862541	78.69771394175464	-8.438379336093298	993.1233160244341	-836.4647713834518	-305.9086109007452	-1000.5797597641373	263.41029277384627	-452.4687722246366	1153.972618709949	Federico
1894.8843163834226	-5515.2530327996365	2300.73748683543	-1462.0391454584953	-1164.5748963575263	-535.7652011839441	984.3631085886783	-3667.678171228878	217.4718920744822	-1349.363393862863	-94.2025153485109	944.2995729318604	1070.6045620184116	-606.0120720022921	569.110819948226	-785.1021775231318	-595.5936028506148	2121.569016049282	1190.4794805733582	-2070.4826326488887	-273.8652400991492	-137.24669074458467	-948.7782109654574	-931.289986926249	-1093.3443578036627	-841.4316998040018	-270.2627025696838	-911.1902391912486	-897.6418554340783	-263.39993631102385	211.47431217103005	656.7092180597682	470.55156893342377	-30.857203253555976	684.3055821074782	219.27464659925047	107.22013204561206	-389.48929393947617	257.6587866091848	1431.6237018519705	-266.9615148660829	106.94742998627815	124.4731568473526	120.92418408223669	-668.421201123938	763.7861804897321	-1269.6541468202481	-325.0583466279765	906.0340793682127	151.6709551369742	Federico
-296.76470848430984	-3804.914904788752	2290.1116955948432	-2919.0588011682235	-3264.9193035708454	-431.4538754062653	257.2451861453786	-3879.1397265193436	205.0362218707915	-1344.5905423768133	-808.3541211725278	-310.5648645827833	689.2588870440533	27.72868037048613	1027.3031556789779	-260.9987586469366	210.684684532596	49.378860533856255	290.71951723376526	-821.9902696641323	1372.2333887521725	-148.8964538568822	-1913.6186749536616	-206.58796406468355	-856.5234681231967	1227.6390003479808	1081.3164280887192	-886.8476671884025	-3.5891421501468033	342.657942136322	-992.0874492712337	778.1993282166821	-798.2436225636208	-205.28828920647823	803.3527640139146	-152.34802380522567	261.74206106790257	-451.84968338679334	579.540647681379	1215.5634758657222	-170.51381902549073	-1256.4859765776746	-283.92676690647505	213.69811187417582	370.1366758498009	1555.7378365123718	-958.4566191208154	-484.2300409511941	-1759.2303363391093	-124.39906884925661	Federico
-6042.376324748843	382.5496138221939	-188.91941157829336	-4600.356244068596	-2082.998887032784	-1359.3434656760849	-3122.2470158158694	-1591.6347169722667	-86.06075250618501	-2550.8010481349284	-1095.439958178026	440.52210103853423	729.210597122692	-164.30505829599707	487.8297409373046	-377.58897228515013	-949.6516911499313	710.4093284890093	78.72007982519537	1503.385268166843	-6.7695017720031325	283.27838539546997	-221.058989637543	211.8376951386865	744.0210170288041	-769.5996963835253	-51.17819876984065	-1439.4176180122688	-656.8218952782759	-1040.5849583753327	837.7809389651964	-1056.7346246579807	-1736.4225410478398	-447.22736005440885	710.3449391732992	303.6746639231481	-922.561552219952	-953.0439062453058	397.7810530380133	1369.6883455395453	-478.14533171303395	-283.87057036180704	-148.52466247416834	851.2791543996572	442.14490468250125	-415.68464868638233	296.646535158421	518.5052858368668	-155.11126600702661	163.73802575094408	Federico
-640.2929593508059	-3303.9155912303686	2218.570265908235	-2377.850720631209	-1799.1225583724843	-1324.2624530902503	428.22842088113384	-2423.9541746705827	405.18052597087905	-1206.1951214132912	-1967.5072290841401	-197.55126887408525	22.200064549318867	198.58543834890844	697.6644150096977	998.0067836857603	-258.6657875610254	-405.8246460557345	-1055.0082138054588	-683.4920480506745	908.551659443541	-323.13831772462134	-58.51609996845605	-380.8928475322024	-183.3683131369185	760.6136387780172	603.9611443729502	-503.27166107008514	-426.5601391171072	350.35244609515064	-931.8282402380798	603.928638756162	-238.54723113962964	587.9199828924264	489.38336677303965	525.8151774939288	-812.3901199216615	-1221.3352918965531	-757.7932237293726	1018.4657053237449	49.316358423394455	-1090.9183998061794	-2248.712042502236	730.1030855934649	-196.13546146219286	495.85382909842775	-1668.2045737153803	645.3617276638419	-849.4948629273946	491.3704153655926	Federico
-3450.6560655397616	-441.9394468909026	950.4379933932598	-4133.305121570962	-2095.331709705915	-1007.1538029901542	-413.15335328069494	-1233.1916150024474	-1386.6824934391857	-822.6295863798929	-1758.2604204102377	-340.6918487605552	-469.7319771729813	-663.7721499386192	-893.5263330796524	463.3446308356518	329.71101722052936	486.22029054038853	1101.5875538700807	-221.18166956086813	59.751926879732736	779.0464877261546	-1994.516607842171	222.2459625405831	-263.7656629919308	146.864071940953	242.54141901061587	-392.4779313044774	455.21279674003915	-648.9700563415214	-479.31394895852014	713.5556655614267	-1920.9699110318531	-339.8656984307397	718.9042380862722	-248.88639454004692	-1032.2987404356024	-36.04546630814227	722.3148541537939	472.3532738049405	612.6431218586401	281.3983593649802	-1088.7063060886608	829.2074680717024	-569.3702870513442	-338.6938297563116	328.1092419252954	1016.9021370026657	-1130.9793239718672	1.5828774899671136	Federico
-8383.947327726051	634.1050183504398	-1569.3674016270163	1376.6088141912044	-2808.2884256357556	-1337.0032978095787	-300.2031816361474	-503.29950934400495	-570.0875111214557	-1557.3372290402317	-1579.0969889856678	631.7980335802853	-1860.253735925655	593.0384605173384	1030.4637051096865	1275.591048107136	895.6025370571078	-1960.8390569287315	-303.4955820201808	-2908.4969918971583	-357.12990861487503	-474.41030991323765	-1066.1211309249586	-958.5301464078871	371.70470933949656	-166.6062435375396	-440.88392966433963	-274.9094270375753	969.7683450997982	-706.033285786211	-1876.3793732062218	559.695892981229	-510.09589830948056	211.13877900929694	1263.06875436796	-25.982725663017476	-140.61066073211637	145.74821346712167	254.28907807250528	-591.656356639422	-616.8420173920865	-829.0028669548617	242.86107995014717	-246.20395476042427	-457.01598952117564	-559.2394474615905	-839.1770993928633	-425.35855457074365	227.53362472725001	473.86607002330754	Federico
1190.0517546492408	-1512.0562738820274	669.6906863142292	-516.5962809799432	-1244.1607446289847	296.1364998051222	590.2414728657851	-2892.759892428779	768.2744095983408	-2239.668025239685	-2324.3307768444124	-116.92618866497644	470.5531718005541	2079.543042267747	-658.0275676636336	-1391.838157418915	545.038843269474	1662.4094962525935	-176.89561055029435	-1233.253154237358	-906.3683766088524	-721.4395768572275	78.755002871589	-1297.2845426831962	-371.6688758617333	-381.0632955640386	-211.36188590153407	1048.5429757520374	213.3110117953998	-1536.2447185617011	-588.9671647589917	358.3440717516136	1381.865388797512	107.34836446706196	1092.79374276527	-117.80080982801978	-206.10532835632432	1962.4435358946535	-154.23634390868858	-970.8616374587756	830.8394918400996	133.36287520363348	967.4126551093462	-1549.4315814137278	-269.3447532467693	-1273.8493146376745	-346.679698185519	1815.5146217211652	749.3123695018813	659.9688768042978	Federico
-5469.274717268944	543.4799706475502	-910.6111438931475	-3172.1834020746337	-2133.6086161554713	-1296.7633638235873	-627.3692276155588	-2813.588716990091	-465.69866326659104	-1505.2753415959578	-1769.5477156508316	-1217.8848085737748	126.40933132524653	72.076789613597	7.370028851171871	328.537096385997	553.730886297909	252.60099867851568	-1498.973117400551	-109.49705247365425	221.0694407201192	-163.413310321647	-328.63332707089444	-1214.7134924552956	264.787947916822	597.6582370132404	-1535.8293213643913	404.71065403694274	839.7389472528996	340.44779215570145	485.12406225970466	725.1210456106661	985.209515242071	816.8893269099256	-461.0180269324129	-394.27224866010255	380.90261340249896	56.58701898049975	-103.89935353269684	-327.0097902400662	65.19628315439851	-573.9368324301154	53.66045663842725	365.76022163598407	1215.790998268379	-96.2468011782148	712.9214911486289	-897.6343830413656	694.7050969377037	-245.74745825689288	Federico
4085.9527177572118	-2642.5842512395393	922.5308138319293	-17.133289474592928	-3733.965634604192	35.63065665942704	414.13252053701837	354.1471551305912	-155.98558375381282	-1317.996122683709	-2266.175476967119	-248.78639971855745	507.6122805913753	1670.9794232945312	1128.6108136756445	1580.5114889780766	717.622280276497	773.0076354163151	-1631.5570838299448	-8.792857759398807	-1707.453416041893	344.1190231840192	-391.8315469746003	-52.57121997219843	363.4061953112515	-1192.2207777946235	268.7372174903053	1726.4592039469073	-33.07605214673653	-620.7196221456189	-493.6423803812316	329.4541565625569	481.7638103384248	249.18966770820504	246.1543687983778	-173.1639417636357	1140.8969384739564	1071.682067586547	295.3508841412767	497.0870322098357	652.9705004032414	296.76361993949433	2535.0685990254115	430.25621519653475	926.1587911687026	1377.7013625383622	-731.9094383725145	443.05792156955243	320.2359276410034	-115.69012446271077	Federico
-3963.4172893916366	-852.8203258258189	236.628216389914	-4324.470927603597	-2240.1738385002686	-1257.3549401858547	-620.5905027376064	-3071.576781144048	-1016.6768222694493	-1450.934537220606	-1393.0015994309035	-928.0156789592661	-463.44018088387844	-686.7731517271181	-885.9418691593414	-15.828079681992696	615.5016586224415	383.26678303826037	-579.2385770802395	-449.8580093771156	126.37530333481475	708.9716475661204	-1087.1856020619211	-1324.0082952925193	-280.212296329971	381.7566053821316	-1423.7350778639002	-61.72317419827776	662.5239571513001	1327.2276483576495	433.25798892866163	428.7238936512302	431.7667425115468	158.68140255707922	-600.2734587514311	52.54569874403549	-271.8689322981789	-724.170688284246	960.0086879202362	79.106527971349	-230.47845241824422	139.34879543568107	173.5360763556175	422.99230105456957	548.4709892467694	75.15632040675439	933.6367108848037	-536.8462017763336	279.6248310300948	-303.06099429601153	Federico
-3087.7587623337495	-500.3258524231566	-152.10023278894437	-4352.845394323037	-1632.6124861087978	-25.48879929628335	-237.30717816179194	-1931.6763000283343	158.59921264982108	-1087.8406533983132	-684.3108122736261	-874.7142733100914	-167.52983942125826	-517.3118763515437	-1573.72164968588	278.6040406340379	696.4937700617895	57.5594795454536	103.32104632544555	-1411.1878002822068	-565.2978730008657	631.78057354616	-1199.3732372438926	-359.7300429253863	-245.00250339207685	1582.2586102702228	236.6901400293964	-714.7417922777502	-964.3871612568552	714.2989174237695	-9.32730837980197	312.03498300874537	-171.2516451405458	-12.104503432535868	253.509001692228	-123.60138283449629	52.83493422971241	-311.3294801015481	403.58910411853225	-687.6306571238806	725.180298887826	307.399867822306	-168.28533884424817	-473.1908938144598	-625.6651381810748	-187.2210874317579	458.4793319091978	26.61947605670571	193.18639151988765	-506.2259954873156	Federico
